,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
2496,Volkswagen,7400.0,van,168,1.9,Diesel,yes,2005,Caddy
2497,Toyota,28600.0,crossover,66,2.2,Diesel,yes,2013,Rav 4
2498,Audi,2800.0,sedan,230,2.8,Petrol,yes,1997,A8
2499,BMW,38000.0,crossover,223,3.0,Diesel,yes,2011,535
2500,Toyota,11000.0,hatch,74,1.4,Other,yes,2010,Prius
2501,Audi,11800.0,sedan,240,4.2,Gas,yes,2001,S8
2502,Renault,9500.0,van,275,2.0,Diesel,yes,2008,Trafic
2503,BMW,23700.0,crossover,117,2.0,Diesel,yes,2010,X1
2504,Mercedes-Benz,35000.0,other,135,5.5,Petrol,yes,2008,CL 550
2505,Volkswagen,11000.0,vagon,171,1.9,Diesel,yes,2009,Golf Variant
2506,BMW,25800.0,crossover,205,3.0,Diesel,yes,2008,X5
2507,Renault,13200.0,van,230,2.0,Diesel,yes,2009,Trafic
2508,Toyota,4650.0,hatch,170,1.0,Petrol,yes,2002,Yaris
2509,Mercedes-Benz,8300.0,van,337,2.2,Diesel,yes,2002,Vito
2510,Mitsubishi,18900.0,crossover,106,3.8,Gas,yes,2007,Pajero Wagon
2511,Mitsubishi,12750.0,sedan,59,2.4,Petrol,yes,2009,Galant
2512,Mercedes-Benz,3800.0,other,107,0.6,Petrol,yes,2000,Smart
2513,Volkswagen,11500.0,other,189,2.0,Diesel,yes,2011,Caddy
2514,Mercedes-Benz,4600.0,van,200,2.2,Diesel,yes,2000,Vito
2515,BMW,1550.0,sedan,300,2.7867418728772444,Gas,no,1994,316
2516,Renault,7899.0,van,129,1.5,Other,yes,2014,Kangoo
2517,Mercedes-Benz,70999.0,crossover,0,2.2,Diesel,yes,2016,GLE-Class
2518,Toyota,8800.0,sedan,300,2.4,Petrol,yes,2004,Camry
2519,Renault,8250.0,sedan,16,1.2,Petrol,yes,2014,Logan
2520,Toyota,21500.0,crossover,89,2.0,Petrol,yes,2012,Rav 4
2522,Renault,2400.0,hatch,1,2.0,Petrol,no,2002,Laguna
2523,Volkswagen,12500.0,other,160,2.5,Other,yes,2006,T5 (Transporter)
2524,Mercedes-Benz,2499.0,hatch,201,1.7,Diesel,no,2001,A 170
2525,BMW,14990.0,sedan,135,2.5,Petrol,yes,2005,525
2526,Audi,18939.537220470535,sedan,166,3.0,Gas,yes,2005,A6
2527,Mitsubishi,8260.0,sedan,65,1.5,Petrol,yes,2011,Lancer
2528,BMW,6800.0,sedan,230,2.0,Petrol,yes,1998,520
2529,Mercedes-Benz,18939.537220470535,crossover,131,5.0,Petrol,yes,2008,G 500
2530,Mitsubishi,1999.0,van,168,1.8,Petrol,no,2001,Space Star
2531,BMW,8500.0,other,265,2.8,Gas,yes,1998,328
2532,Toyota,24800.0,crossover,90,4.0,Petrol,yes,2008,FJ Cruiser
2533,Mitsubishi,11800.0,crossover,120,3.0,Petrol,yes,2008,Outlander XL
2535,Mercedes-Benz,9400.0,van,250,2.2,Diesel,yes,2005,Vito
2536,Volkswagen,14900.0,sedan,73,2.7867418728772444,Petrol,yes,2012,Jetta
2537,Volkswagen,18939.537220470535,other,28,2.0,Diesel,yes,2015,Amarok
2538,Mercedes-Benz,14899.0,other,209,3.0,Diesel,yes,2006,E-Class
2539,Volkswagen,15500.0,sedan,178,2.0,Diesel,no,2013,Passat B7
2540,Renault,2200.0,van,290,2.2,Diesel,no,1999,Espace
2541,Volkswagen,8950.0,sedan,133,1.6,Petrol,yes,2012,Polo
2542,BMW,17800.0,vagon,159,3.0,Diesel,yes,2008,530
2543,Audi,85555.0,sedan,40,3.0,Diesel,yes,2015,A8
2544,Volkswagen,2000.0,sedan,300,1.3,Petrol,yes,1988,Jetta
2545,Mercedes-Benz,20500.0,sedan,56,5.0,Other,yes,2003,SL 500 (550)
2546,Toyota,30990.0,crossover,68,2.7,Gas,yes,2012,Land Cruiser Prado
2547,Toyota,39900.0,crossover,11,4.0,Petrol,yes,2013,Tacoma
2548,BMW,21900.0,other,25,2.5,Petrol,yes,2007,325
2550,Mercedes-Benz,185555.0,other,0,4.7,Petrol,yes,2016,S 500
2551,Toyota,12400.0,hatch,52,1.4,Other,yes,2012,Prius
2552,Mercedes-Benz,5000.0,other,200,2.0,Petrol,yes,1998,CLK 200
2553,Volkswagen,3200.0,sedan,367,2.0,Petrol,yes,1991,Passat B3
2554,BMW,6500.0,sedan,300,2.8,Gas,yes,1997,528
2555,Mercedes-Benz,13600.0,hatch,147,2.0,Diesel,yes,2008,B 200
2556,BMW,19990.0,other,164,2.7867418728772444,Gas,yes,2004,645
2557,Audi,23500.0,crossover,245,3.0,Diesel,yes,2007,Q7
2558,Audi,15499.0,sedan,177,2.0,Diesel,yes,2007,A6
2559,Mercedes-Benz,12950.0,sedan,197,2.7,Diesel,yes,2002,E-Class
2560,Volkswagen,1800.0,sedan,250,2.7867418728772444,Petrol,yes,1991,Jetta
2561,Toyota,23500.0,sedan,80,2.5,Gas,yes,2014,Camry
2562,BMW,18939.537220470535,hatch,107,2.0,Petrol,yes,2006,118
2563,Renault,5950.0,hatch,200,1.5,Diesel,yes,2005,Megane
2564,Mitsubishi,2900.0,hatch,300,1.8,Petrol,yes,1989,Galant
2565,Mercedes-Benz,5000.0,van,400,2.2,Diesel,yes,1999,Vito
2566,Mercedes-Benz,1200.0,sedan,240,2.4,Petrol,no,1999,E-Class
2567,Volkswagen,6500.0,sedan,190,1.9,Diesel,yes,2006,Caddy
2569,BMW,104999.0,crossover,2,3.0,Diesel,yes,2016,X5
2570,Renault,4650.0,van,165,1.5,Diesel,yes,2003,Kangoo
2571,Mitsubishi,16000.0,crossover,59,2.7867418728772444,Petrol,yes,2012,ASX
2572,Audi,12500.0,sedan,165,2.4,Petrol,yes,2006,A6
2573,Volkswagen,10250.0,sedan,144,2.0,Diesel,yes,2008,Passat B6
2574,Audi,23500.0,other,83,2.0,Petrol,yes,2009,A5
2575,Volkswagen,17777.0,van,250,2.0,Diesel,yes,2010,T6 (Transporter)
2576,Mercedes-Benz,8300.0,sedan,233,3.2,Diesel,yes,2001,320
2577,Mercedes-Benz,39900.0,sedan,84,5.5,Petrol,yes,2011,S 500
2578,Mercedes-Benz,5200.0,van,400,2.9,Diesel,yes,1999,Sprinter 210
2579,Audi,31500.0,sedan,140,2.0,Diesel,yes,2012,A6
2580,BMW,4800.0,sedan,11,2.5,Diesel,yes,1994,325
2581,Volkswagen,7700.0,other,290,2.7867418728772444,Diesel,yes,2000,T4 (Transporter)
2582,Volkswagen,21550.0,crossover,58,1.4,Petrol,yes,2014,Tiguan
2583,Audi,42900.0,crossover,140,3.0,Diesel,yes,2013,Q7
2584,Audi,2600.0,sedan,160,2.5,Diesel,no,2002,A6
2585,Volkswagen,31310.0,van,0,2.0,Diesel,yes,2014,Touran
2586,Volkswagen,11800.0,van,230,1.9,Diesel,yes,2009,T5 (Transporter)
2587,Mercedes-Benz,107000.0,van,0,2.2,Diesel,yes,2016,V 250
2588,Toyota,14800.0,crossover,150,2.7867418728772444,Gas,yes,2006,Land Cruiser Prado
2589,BMW,9800.0,sedan,264,3.0,Diesel,yes,2001,530
2590,Volkswagen,7950.0,van,144,2.0,Gas,yes,2012,Caddy
2591,Mercedes-Benz,9000.0,crossover,220,3.2,Gas,yes,1999,ML 320
2592,BMW,7400.0,sedan,279,3.5,Gas,yes,1998,735
2593,Toyota,24000.0,sedan,60,2.5,Gas,yes,2014,Camry
2594,Mercedes-Benz,4800.0,sedan,199,3.2,Diesel,yes,1999,E-Class
2595,Toyota,22000.0,crossover,155,2.7,Gas,yes,2008,Land Cruiser Prado
2596,BMW,42500.0,crossover,29,3.0,Petrol,yes,2011,X3
2597,Toyota,17200.0,crossover,149,4.7,Petrol,yes,2008,Land Cruiser 200
2598,Renault,8100.0,crossover,90,1.9,Diesel,yes,2005,Kangoo
2600,Volkswagen,30000.0,sedan,67,2.0,Diesel,yes,2013,Passat B7
2601,Volkswagen,7700.0,van,247,1.9,Diesel,yes,2002,T4 (Transporter)
2602,BMW,32500.0,sedan,148,3.0,Petrol,yes,2011,535
2603,BMW,18700.0,crossover,260,3.0,Diesel,yes,2006,X5
2604,Renault,8100.0,van,219,2.5,Diesel,yes,2010,Master
2605,Toyota,5050.0,hatch,138,1.0,Petrol,yes,2001,Yaris
2606,Mercedes-Benz,11800.0,van,165,2.2,Diesel,yes,2012,Vito
2607,Mercedes-Benz,68700.0,crossover,980,3.0,Diesel,yes,2013,GL 350
2608,Audi,2000.0,sedan,360,1.6,Other,no,1996,A4
2609,Mercedes-Benz,18939.537220470535,other,24,4.7,Petrol,yes,2014,S 500
2610,Mercedes-Benz,19200.0,sedan,173,5.0,Petrol,yes,2007,S 500
2611,BMW,16400.0,sedan,187,4.8,Gas,yes,2007,750
2612,BMW,6300.0,sedan,330,2.5,Petrol,yes,1999,525
2613,Mitsubishi,15000.0,crossover,295,2.8,Diesel,yes,2004,Pajero Wagon
2614,Toyota,23000.0,other,211,4.0,Gas,yes,2007,Land Cruiser Prado
2615,Mercedes-Benz,23700.0,sedan,86,1.8,Gas,yes,2013,E-Class
2616,BMW,11900.0,sedan,160,2.5,Petrol,yes,2005,525
2617,Audi,7900.0,sedan,274,1.8,Gas,yes,2003,A6
2618,Mercedes-Benz,4400.0,sedan,308,3.2,Gas,no,2000,S 320
2619,Volkswagen,9900.0,other,181,1.6,Diesel,yes,2012,Caddy
2620,Volkswagen,6900.0,hatch,113,1.4,Petrol,yes,2003,Polo
2621,Mercedes-Benz,18939.537220470535,crossover,63,5.5,Petrol,yes,2011,GL 550
2622,Mercedes-Benz,71999.0,crossover,0,2.2,Diesel,yes,2016,GLE-Class
2623,BMW,11800.0,crossover,210,3.0,Diesel,no,2006,X5
2624,Renault,10999.0,van,207,2.0,Diesel,yes,2012,Trafic
2625,Mitsubishi,18900.0,crossover,93,3.8,Gas,yes,2008,Pajero Wagon
2626,Toyota,28900.0,crossover,120,3.5,Petrol,yes,2011,Highlander
2627,Toyota,15500.0,crossover,130,2.0,Petrol,yes,2008,Rav 4
2628,BMW,63000.0,crossover,0,2.0,Diesel,yes,2015,X5
2629,Toyota,11700.0,sedan,145,2.4,Petrol,yes,2007,Camry
2630,BMW,4999.0,sedan,327,3.0,Diesel,no,2001,730
2631,Toyota,13300.0,crossover,140,2.4,Petrol,yes,2007,Rav 4
2632,Mercedes-Benz,8200.0,sedan,260,3.0,Diesel,yes,1997,S 300
2633,Renault,8900.0,van,150,2.0,Diesel,yes,2009,Trafic
2634,Renault,18939.537220470535,vagon,117,1.5,Diesel,yes,2007,Grand Scenic
2635,BMW,60500.0,sedan,110,3.0,Diesel,yes,2011,740
2636,BMW,8900.0,sedan,294,2.2,Gas,yes,2000,520
2637,BMW,69500.0,sedan,62,4.4,Petrol,yes,2013,750
2638,Volkswagen,9000.0,hatch,95,1.6,Gas,yes,2005,Golf V
2639,BMW,17800.0,crossover,265,3.0,Diesel,yes,2005,X5
2640,Mercedes-Benz,2100.0,other,350,2.4,Diesel,yes,1988,MB
2641,Toyota,10700.0,sedan,57,1.3,Petrol,yes,2010,Corolla
2642,Volkswagen,17777.0,van,250,2.0,Diesel,yes,2010,Caravelle
2643,Audi,73500.0,sedan,53,6.3,Petrol,yes,2013,A8
2644,Mitsubishi,9800.0,crossover,92,2.0,Petrol,yes,2008,Outlander
2645,Volkswagen,35900.0,van,132,2.0,Diesel,yes,2011,Multivan
2646,Toyota,7500.0,hatch,135,1.0,Petrol,yes,2008,Yaris
2647,Renault,2500.0,sedan,105,1.4,Petrol,yes,1990,19
2648,Audi,39999.0,crossover,100,3.0,Diesel,yes,2011,Q7
2649,Volkswagen,22000.0,crossover,123,3.0,Diesel,yes,2009,Touareg
2650,Toyota,9800.0,sedan,65,1.6,Petrol,yes,2009,Auris
2651,BMW,29999.0,other,73,2.0,Petrol,yes,2012,320
2652,Mercedes-Benz,7500.0,sedan,350,2.2,Diesel,yes,2003,Sprinter 208
2653,Toyota,12500.0,sedan,138,3.5,Petrol,yes,2007,Camry
2654,BMW,39500.0,crossover,115,4.4,Petrol,yes,2010,X5
2655,Volkswagen,10600.0,van,240,2.5,Diesel,yes,2009,T5 (Transporter)
2656,Mitsubishi,18200.0,crossover,147,3.2,Diesel,yes,2008,Pajero Wagon
2657,Mercedes-Benz,189999.0,other,0,4.7,Petrol,yes,2016,S 500
2658,Audi,4800.0,other,207,2.0,Petrol,yes,2002,A4
2659,BMW,3999.0,sedan,238,1.8,Petrol,yes,1996,318
2660,Toyota,35500.0,crossover,165,4.0,Gas,yes,2011,Land Cruiser Prado
2661,Toyota,13500.0,sedan,158,2.4,Gas,yes,2008,Camry
2662,Mercedes-Benz,17500.0,sedan,130,3.0,Petrol,yes,2007,C-Class
2663,Mercedes-Benz,59999.0,sedan,11,4.7,Petrol,yes,2012,CLS 500
2664,Mercedes-Benz,7999.0,van,255,2.2,Diesel,yes,2004,Vito
2665,Toyota,16000.0,sedan,89,1.8,Other,yes,2011,Avensis
2666,BMW,5850.0,sedan,250,4.5,Gas,yes,2001,745
2667,Renault,7999.0,van,154,1.5,Diesel,yes,2008,Scenic
2668,Renault,8900.0,van,181,1.9,Diesel,yes,2006,Trafic
2669,BMW,43719.0,crossover,0,2.0,Petrol,yes,2016,X3
2670,Volkswagen,8800.0,van,193,2.5,Diesel,yes,2005,T5 (Transporter)
2671,Volkswagen,9990.0,van,194,1.6,Diesel,yes,2011,Caddy
2672,Volkswagen,17999.0,sedan,80,1.8,Petrol,yes,2012,Passat B7
2673,Mercedes-Benz,37500.0,other,94,5.5,Petrol,yes,2009,CL 55 AMG
2674,Audi,20500.0,sedan,155,3.0,Petrol,yes,2010,A6
2675,Audi,4999.0,crossover,242,2.5,Diesel,no,2003,A6 Allroad
2676,Mercedes-Benz,4100.0,crossover,1,3.5,Petrol,yes,2007,ML 350
2677,Mercedes-Benz,17499.0,sedan,145,1.8,Petrol,yes,2008,C-Class
2678,Audi,8200.0,other,326,2.5,Diesel,yes,2002,A6
2679,Volkswagen,7000.0,sedan,185,2.8,Gas,yes,2004,Passat B5
2680,Volkswagen,9200.0,vagon,107,1.6,Petrol,yes,2010,Golf Variant
2681,Volkswagen,4000.0,hatch,105,2.0,Other,yes,2013,Golf VII
2682,Renault,17500.0,crossover,20,1.5,Diesel,yes,2016,Duster
2683,BMW,1950.0,sedan,162,1.6,Petrol,no,1995,316
2684,Audi,11000.0,other,120,1.8,Petrol,yes,2000,TT
2685,Audi,7750.0,sedan,259,3.0,Diesel,no,2005,A6
2686,Mercedes-Benz,18939.537220470535,sedan,6,3.0,Diesel,yes,2014,S 350
2687,Volkswagen,24300.0,sedan,1,1.6,Diesel,yes,2016,Jetta
2688,Renault,4100.0,van,190,1.9,Diesel,yes,2002,Kangoo
2689,Mercedes-Benz,69900.0,crossover,69,3.0,Diesel,yes,2014,GL 350
2690,Volkswagen,29999.0,other,129,2.0,Diesel,yes,2014,Caravelle
2691,Renault,11999.0,vagon,188,1.5,Other,yes,2012,Megane
2692,Volkswagen,13900.0,vagon,122,1.4,Gas,yes,2013,Touran
2693,BMW,8900.0,vagon,274,2.0,Diesel,no,2007,320
2694,Audi,26000.0,sedan,105,2.0,Petrol,yes,2012,A6
2695,BMW,2700.0,other,287,2.5,Diesel,no,1998,525
2696,Mitsubishi,9700.0,crossover,45,2.7867418728772444,Other,yes,2001,Pajero Sport
2697,Toyota,12500.0,sedan,140,3.5,Gas,yes,2007,Camry
2698,BMW,4500.0,sedan,28,1.9,Petrol,yes,1995,318
2699,Toyota,88000.0,crossover,3,4.5,Diesel,yes,2016,Land Cruiser 200
2700,Mitsubishi,8700.0,sedan,143,2.0,Gas,yes,2007,Lancer X
2701,Volkswagen,18939.537220470535,van,124,1.6,Diesel,yes,2013,Caddy
2702,Volkswagen,17200.0,van,230,3.2,Gas,yes,2008,Multivan
2703,Toyota,30600.0,crossover,39,2.2,Diesel,yes,2014,Rav 4
2704,Mercedes-Benz,15300.0,sedan,240,2.2,Diesel,yes,2006,E-Class
2705,Toyota,73900.0,crossover,1,4.5,Diesel,yes,2016,Land Cruiser 200
2706,Volkswagen,12500.0,sedan,84,2.0,Petrol,yes,2007,Passat B6
2707,Mercedes-Benz,30500.0,crossover,150,5.5,Petrol,yes,2002,G 500
2708,Audi,18939.537220470535,sedan,280,4.2,Petrol,yes,2000,A8
2709,BMW,64900.0,crossover,73,3.0,Diesel,yes,2013,X6 M
2710,Toyota,11200.0,sedan,179,2.4,Petrol,yes,2006,Camry
2711,BMW,9900.0,other,93,2.5,Petrol,yes,2003,Z4
2712,Mercedes-Benz,55000.0,sedan,34,2.2,Diesel,yes,2011,S 250
2713,Volkswagen,3000.0,vagon,250,1.9,Diesel,yes,1992,Passat B3
2714,BMW,33000.0,sedan,147,3.0,Diesel,yes,2009,730
2715,Renault,13000.0,hatch,75,2.0,Petrol,yes,2013,Megane
2716,Mercedes-Benz,33900.0,other,102,5.0,Petrol,yes,2008,CL 55 AMG
2717,Mercedes-Benz,18939.537220470535,vagon,100,3.0,Diesel,yes,2014,CLS 350
2718,BMW,17500.0,crossover,210,3.0,Diesel,yes,2005,X5
2719,Audi,33000.0,crossover,60,2.0,Petrol,yes,2011,Q5
2720,Volkswagen,11999.0,sedan,240,1.6,Petrol,yes,2010,Jetta
2721,Toyota,14700.0,sedan,141,3.5,Petrol,yes,2008,Camry
2722,Audi,2600.0,vagon,253,1.8,Gas,no,1997,A4
2723,BMW,10900.0,sedan,375,4.4,Gas,yes,2001,740
2725,Toyota,3900.0,hatch,160,1.0,Petrol,yes,1999,Yaris
2726,Renault,5700.0,van,275,1.9,Diesel,yes,2002,Trafic
2727,Audi,90999.0,sedan,4,3.0,Diesel,yes,2015,A8
2728,Mercedes-Benz,25500.0,sedan,137,2.2,Diesel,yes,2012,E-Class
2729,BMW,3300.0,sedan,360,2.5,Petrol,yes,1992,525
2730,Toyota,28700.0,crossover,80,3.5,Gas,yes,2012,Highlander
2731,Volkswagen,9300.0,van,200,1.6,Diesel,yes,2011,Caddy
2732,Toyota,9400.0,sedan,148,1.8,Gas,yes,2008,Avensis
2733,Audi,23000.0,crossover,180,3.6,Gas,yes,2007,Q7
2734,BMW,4500.0,sedan,370,4.0,Petrol,yes,1993,540
2735,Mitsubishi,23900.0,crossover,1,1.8,Petrol,yes,2015,ASX
2736,Mercedes-Benz,107999.0,crossover,0,3.0,Diesel,yes,2016,GLS 350
2737,Volkswagen,12900.0,sedan,157,1.8,Gas,yes,2008,Passat B6
2738,Mercedes-Benz,14900.0,van,211,2.2,Other,yes,2012,Vito
2739,Volkswagen,15900.0,other,160,1.8,Petrol,yes,2010,Passat B6
2740,Volkswagen,9300.0,van,154,2.0,Gas,yes,2010,Caddy
2741,Renault,1900.0,vagon,200,2.0,Gas,yes,1987,25
2742,Mercedes-Benz,7000.0,other,260,2.2,Diesel,yes,2000,Vito
2743,Mitsubishi,14700.0,crossover,240,3.2,Diesel,yes,2006,Pajero Wagon
2744,Mercedes-Benz,160000.0,other,8,4.6,Petrol,yes,2015,S 500
2745,Toyota,21800.0,crossover,63,2.0,Petrol,yes,2013,Rav 4
2746,Audi,68000.0,crossover,20,3.0,Petrol,yes,2014,Q5
2747,Mercedes-Benz,7000.0,sedan,370,2.2,Petrol,yes,1995,E-Class
2748,Mercedes-Benz,70000.0,other,21,6.0,Petrol,yes,2008,S 600
2749,Volkswagen,22000.0,sedan,65,2.0,Petrol,yes,2012,Passat B7
2750,Mercedes-Benz,18900.0,other,50,3.5,Petrol,yes,2005,SLK 350
2751,BMW,9700.0,sedan,267,2.0,Diesel,yes,2002,320
2752,Volkswagen,4850.0,vagon,300,1.9,Diesel,yes,1998,Golf III
2753,Mercedes-Benz,8700.0,other,260,2.2,Diesel,yes,2003,Sprinter 213
2754,Toyota,14700.0,sedan,139,3.5,Petrol,yes,2008,Camry
2755,Volkswagen,23999.0,sedan,1,1.6,Diesel,yes,2016,Jetta
2756,Mitsubishi,24500.0,crossover,11,2.5,Diesel,yes,2012,Pajero Sport
2757,Mercedes-Benz,23500.0,van,161,2.2,Diesel,yes,2011,Vito
2758,Volkswagen,10000.0,van,160,1.6,Diesel,yes,2012,Caddy
2759,Volkswagen,9700.0,van,255,2.5,Diesel,yes,2002,T4 (Transporter)
2760,Renault,7000.0,vagon,280,1.5,Diesel,yes,2005,Megane
2761,Renault,1550.0,other,245,2.0,Petrol,no,1998,Megane
2762,Audi,15000.0,sedan,38,2.7867418728772444,Diesel,no,2015,A5
2764,Toyota,27000.0,other,105,2.5,Diesel,yes,2013,Hilux
2765,BMW,65000.0,crossover,0,2.5,Diesel,yes,2016,X5
2766,BMW,29999.0,sedan,130,2.7867418728772444,Petrol,yes,2009,750
2767,Renault,20007.0,sedan,2,1.5,Diesel,yes,2015,Fluence
2768,Volkswagen,15500.0,crossover,167,3.2,Petrol,yes,2006,Touareg
2769,Volkswagen,3999.0,hatch,152,1.0,Petrol,yes,2000,Lupo
2770,BMW,19990.0,sedan,1,2.0,Diesel,yes,2008,320
2771,Mercedes-Benz,38000.0,sedan,42,1.6,Petrol,yes,2014,C-Class
2772,Mercedes-Benz,18939.537220470535,crossover,0,3.0,Petrol,yes,2016,GLE-Class
2773,Volkswagen,20477.54,van,1,1.6,Diesel,yes,2015,Caddy
2774,Volkswagen,9650.0,vagon,200,1.4,Gas,yes,2009,Passat B6
2775,BMW,37500.0,crossover,115,3.0,Diesel,yes,2008,X5 M
2776,Mercedes-Benz,12700.0,van,193,2.2,Diesel,yes,2011,Vito
2777,BMW,18939.537220470535,sedan,259,3.0,Diesel,yes,2001,330
2778,Toyota,4500.0,hatch,207,1.3,Petrol,yes,1995,Corolla
2779,Mercedes-Benz,2400.0,sedan,3,3.0,Diesel,yes,1998,E-Class
2780,Mercedes-Benz,6999.0,sedan,330,2.0,Petrol,yes,1997,200
2781,Volkswagen,8900.0,van,169,1.9,Diesel,yes,2008,Caddy
2782,Mitsubishi,7999.0,sedan,78,1.5,Gas,yes,2011,Lancer X
2783,Volkswagen,13500.0,van,124,2.0,Diesel,yes,2013,T6 (Transporter) 
2784,Audi,1999.0,sedan,400,1.6,Diesel,yes,1986,80
2785,Mercedes-Benz,109999.0,crossover,1,3.0,Diesel,yes,2016,GLS 350
2786,Mercedes-Benz,14100.0,van,138,2.2,Diesel,yes,2009,Vito
2787,Volkswagen,4600.0,other,290,1.9,Diesel,yes,1995,T4 (Transporter) 
2788,Mercedes-Benz,3250.0,sedan,250,4.0,Diesel,no,2002,S 400
2789,Mercedes-Benz,19500.0,sedan,157,3.5,Petrol,yes,2006,S 350
2790,Audi,2300.0,vagon,25,2.5,Diesel,no,1999,A6
2791,Toyota,11700.0,sedan,131,2.4,Petrol,yes,2007,Camry
2792,Audi,7000.0,vagon,210,3.0,Diesel,no,2006,A6
2793,BMW,6950.0,sedan,320,4.4,Gas,yes,1997,740
2794,Mitsubishi,4500.0,sedan,300,1.6,Gas,yes,2000,Carisma
2795,Renault,12500.0,vagon,150,1.5,Diesel,yes,2011,Kangoo
2796,BMW,2200.0,sedan,290,2.5,Gas,yes,1997,525
2797,Renault,10750.0,hatch,136,1.5,Diesel,yes,2011,Megane
2798,Mitsubishi,8400.0,sedan,91,1.5,Petrol,yes,2009,Lancer X
2799,Volkswagen,28500.0,sedan,50,2.0,Petrol,yes,2013,Passat B7
2800,BMW,44800.0,sedan,63,4.4,Petrol,yes,2012,750
2801,Toyota,11707.8,hatch,1,1.0,Petrol,yes,2016,Yaris
2802,Toyota,18939.537220470535,sedan,21,2.5,Petrol,yes,2015,Camry
2803,BMW,32500.0,sedan,131,2.0,Diesel,yes,2010,520
2804,Renault,10500.0,vagon,165,1.5,Diesel,yes,2012,Megane
2805,Mercedes-Benz,11999.0,other,215,2.2,Diesel,yes,2007,Vito
2807,BMW,6100.0,sedan,205,1.8,Petrol,yes,2001,316
2808,Volkswagen,12300.0,other,248,1.9,Diesel,yes,2010,T5 (Transporter)
2809,Mercedes-Benz,2400.0,sedan,237,3.8,Petrol,yes,1983,S 350
2810,Toyota,11750.0,sedan,69,1.6,Petrol,yes,2013,Corolla
2811,BMW,52300.0,sedan,55,3.0,Diesel,yes,2013,530
2812,Audi,30900.0,crossover,70,2.0,Petrol,yes,2012,Q3
2813,Volkswagen,5200.0,van,235,2.0,Diesel,yes,2005,Caddy
2814,BMW,26800.0,sedan,47,2.0,Petrol,yes,2013,320
2815,Volkswagen,74000.0,crossover,1,3.0,Diesel,yes,2015,Touareg
2816,Renault,10700.0,van,150,1.9,Diesel,yes,2006,Trafic
2817,Mercedes-Benz,17500.0,vagon,113,2.2,Diesel,yes,2010,C-Class
2818,Toyota,30800.0,crossover,56,2.7,Gas,yes,2011,Land Cruiser Prado
2819,Volkswagen,2800.0,hatch,140,1.4,Petrol,no,2002,Golf IV
2820,Mercedes-Benz,12600.0,sedan,123,3.2,Petrol,yes,2000,S 320
2821,Volkswagen,17500.0,sedan,144,1.4,Petrol,yes,2012,Passat CC
2822,Toyota,68000.0,crossover,67,4.5,Diesel,yes,2012,Land Cruiser 200
2823,Toyota,34000.0,crossover,44,3.5,Petrol,yes,2012,Highlander
2824,Toyota,28900.0,crossover,20,2.5,Petrol,yes,2013,Rav 4
2825,Volkswagen,9900.0,van,230,1.9,Diesel,yes,2008,T5 (Transporter) 
2826,Toyota,46500.0,other,4,3.0,Diesel,yes,2016,Hilux
2827,BMW,24700.0,other,85,4.4,Petrol,yes,2004,645
2828,Volkswagen,3400.0,van,175,1.4,Petrol,yes,2003,Caddy
2829,Mitsubishi,7700.0,sedan,139,1.5,Petrol,yes,2008,Lancer X
2830,Toyota,19000.0,crossover,263,4.2,Diesel,yes,2001,Land Cruiser 100
2831,Mercedes-Benz,18939.537220470535,sedan,62,3.0,Diesel,yes,2013,S 350
2832,BMW,3500.0,sedan,185,2.0,Diesel,no,2002,320
2833,Volkswagen,14800.0,other,177,2.0,Diesel,yes,2012,T5 (Transporter) 
2834,Mitsubishi,36000.0,crossover,0,2.4,Petrol,yes,2016,Outlander
2835,Volkswagen,13995.0,van,147,1.6,Diesel,yes,2013,Touran
2836,Toyota,9900.0,sedan,130,2.3,Gas,yes,2006,Camry
2837,Mitsubishi,7500.0,hatch,138,1.3,Petrol,yes,2008,Colt
2838,Volkswagen,24800.0,sedan,2,1.6,Diesel,yes,2016,Jetta
2839,Renault,7100.0,hatch,127,2.0,Gas,yes,2006,Laguna
2840,Toyota,45000.0,crossover,80,4.0,Petrol,yes,2013,Land Cruiser Prado
2841,Mercedes-Benz,2499.0,sedan,300,3.0,Diesel,no,1999,E-Class
2842,Mitsubishi,9500.0,sedan,136,2.0,Petrol,yes,2008,Lancer X
2843,BMW,21000.0,sedan,186,3.0,Petrol,yes,2007,530
2844,Volkswagen,11450.0,van,140,2.0,Diesel,yes,2010,Caddy
2845,Volkswagen,66346.0,crossover,0,3.0,Diesel,yes,2016,Touareg
2846,Volkswagen,8200.0,hatch,164,1.4,Petrol,yes,2008,Polo
2847,BMW,11700.0,sedan,316,2.7867418728772444,Diesel,yes,2001,730
2848,Renault,4599.0,van,190,1.5,Diesel,yes,2003,Kangoo
2849,Volkswagen,8900.0,sedan,62,1.6,Petrol,yes,2012,Polo
2850,Toyota,13900.0,hatch,79,1.6,Gas,yes,2012,Auris
2851,BMW,5500.0,sedan,200,3.5,Gas,yes,1998,535
2852,Mercedes-Benz,5500.0,sedan,360,2.0,Gas,yes,1994,E-Class
2853,BMW,14500.0,sedan,215,2.7867418728772444,Petrol,yes,2006,525
2854,Audi,3300.0,sedan,300,1.8,Gas,yes,1987,80
2855,Volkswagen,5950.0,van,213,1.6,Gas,yes,2008,Caddy
